landing_page_id,origin,mql_id
6a005efe7039a488ef82720efba1d28e,social,1
6a110e795dd487f1cf8d7583671987af,email,12
6a110e795dd487f1cf8d7583671987af,organic_search,2
6a110e795dd487f1cf8d7583671987af,unknown,6
6a318eb72f69fe14f22c44abe23bdf53,paid_search,1
6b1061553497d45f6ac9d3386b648a4d,email,1
6b30a13289b856b66874b3838f177744,referral,1
6b6c0934205e87702519d1cce24055f9,unknown,2
6be62e2d792dfec1333ce271c9a1d906,unknown,1
6d3026b7dff03974a1e250d610ab8b36,organic_search,4
6d45066876e395f8fe89add37704b90d,direct_traffic,1
6dca9fc31d8a95cdbcfafcc307012768,unknown,1
6eb30e742d5ee0762fd726e9690c2a1a,unknown,1
6ec28268c0772b612a9bc42881b8a313,organic_search,1
6ec35d2451cfa0e2e1c8595ec4ad099d,direct_traffic,1
6fc06a95ee1be694d56a0172bc2306b9,social,1
6fe30070097d07349fb571579ce6c14e,email,3
6fe30070097d07349fb571579ce6c14e,organic_search,1
707541550a71b1e700bbd4cf90677923,organic_search,1
71ef148e8a549ba85ca27271a3a94c26,display,3
71ef148e8a549ba85ca27271a3a94c26,email,2
721e54f5ec9978339e69dd3601713456,organic_search,2
721e54f5ec9978339e69dd3601713456,paid_search,2
7259b9dc88dc397f8a98ab5ce6ce0ab7,organic_search,1
733adfe409c752b5c200bf23fa2f22d0,direct_traffic,1
733adfe409c752b5c200bf23fa2f22d0,organic_search,1
733adfe409c752b5c200bf23fa2f22d0,paid_search,11
733adfe409c752b5c200bf23fa2f22d0,unknown,1
73f31a40697cc90a86c1273563ac230e,direct_traffic,4
73f31a40697cc90a86c1273563ac230e,email,3
73f31a40697cc90a86c1273563ac230e,organic_search,24
73f31a40697cc90a86c1273563ac230e,other,64
73f31a40697cc90a86c1273563ac230e,other_publicities,1
73f31a40697cc90a86c1273563ac230e,paid_search,3
73f31a40697cc90a86c1273563ac230e,referral,6
73f31a40697cc90a86c1273563ac230e,social,5
73f31a40697cc90a86c1273563ac230e,unknown,5
73fec6021437e723ff5adae8dff89e23,organic_search,2
73fec6021437e723ff5adae8dff89e23,paid_search,3
73fec6021437e723ff5adae8dff89e23,social,19
758daa2c01d04b06f42a8aa819ad8d46,unknown,1
76d33b7836dd4396f9dd310392f570f8,organic_search,7
76d33b7836dd4396f9dd310392f570f8,referral,1
7773bf6b17a2c98e2604b3a402f3c050,paid_search,1
79a85ce81ddf5daa300bb137cd81bebd,organic_search,1
7b8106a8b4d2982573b70980cbb01e9d,direct_traffic,2
7b8106a8b4d2982573b70980cbb01e9d,organic_search,3
7b8106a8b4d2982573b70980cbb01e9d,other,1
7b8106a8b4d2982573b70980cbb01e9d,referral,2
7b8106a8b4d2982573b70980cbb01e9d,social,1
7c95c48a62175235a4f5f58ebdfbeec5,social,1
7cae0e79bdcf71dfd512f1100219fdbc,unknown,1
7e11885cec8e2f84909c7b365e255413,social,1
7eb40e4e44fef8bff604b621119446c7,display,1
7eb40e4e44fef8bff604b621119446c7,organic_search,1
7eb40e4e44fef8bff604b621119446c7,referral,2
7eb40e4e44fef8bff604b621119446c7,social,6
7eb40e4e44fef8bff604b621119446c7,unknown,1
7f5993cdb977063bc7584810b255bc92,paid_search,1
7fa6214d82e911d070f51ef79381b956,direct_traffic,22
7fa6214d82e911d070f51ef79381b956,organic_search,29
7fa6214d82e911d070f51ef79381b956,other,1
7fa6214d82e911d070f51ef79381b956,paid_search,9
7fa6214d82e911d070f51ef79381b956,referral,4
7fa6214d82e911d070f51ef79381b956,social,1
7fa6214d82e911d070f51ef79381b956,unknown,2
7fa6590e1b6cc9f17eb5cfdcfad63d50,direct_traffic,2
7fa6590e1b6cc9f17eb5cfdcfad63d50,email,5
7fdee983c737fb9d29dbd5c094136a97,unknown,1
80d35379df4ce2f5297acefc78f60907,unknown,2
82028478fef3ab881990e8d1fb24ba3a,email,8
8294e62844a66d67be57cfeaef455bad,organic_search,1
82bfb9f61deccae8b25c32c318b99f56,unknown,1
82ce7345d29d3003d376f9382fc0eba0,direct_traffic,1
82ce7345d29d3003d376f9382fc0eba0,organic_search,2
82ce7345d29d3003d376f9382fc0eba0,paid_search,7
82ce7345d29d3003d376f9382fc0eba0,referral,1
82ce7345d29d3003d376f9382fc0eba0,unknown,2
83157507fbc1ecbd1a32bf69812e8a16,paid_search,1
83355a82a9cee26f3ba2b186ddb0bbbe,unknown,1
8345a83d419160e69c0501b494dadfa6,unknown,1
83bfeb1d106df88a2cde0965999161f0,organic_search,5
83bfeb1d106df88a2cde0965999161f0,paid_search,1
83ccc33d426eab8a3db70bd15aba46b8,direct_traffic,5
83ccc33d426eab8a3db70bd15aba46b8,organic_search,12
83ccc33d426eab8a3db70bd15aba46b8,social,1
83f9898dfc5a0485fb93dd9f7f8bf482,other_publicities,1
83fb61eb103000456b0acbfa36c60ea8,other,1
8515f4df7468489ed6bced112f86e360,email,1
8515f4df7468489ed6bced112f86e360,organic_search,2
864a3926849a5f8043323b1a6ef0fb26,paid_search,2
872eb32141128a5320bfe7b8cf80fc14,direct_traffic,1
872eb32141128a5320bfe7b8cf80fc14,organic_search,13
872eb32141128a5320bfe7b8cf80fc14,other,2
872eb32141128a5320bfe7b8cf80fc14,paid_search,3
872eb32141128a5320bfe7b8cf80fc14,social,2
87732658ba41d8775e8577df347a64db,direct_traffic,2
87732658ba41d8775e8577df347a64db,email,1
87732658ba41d8775e8577df347a64db,other_publicities,1
87732658ba41d8775e8577df347a64db,paid_search,1
87732658ba41d8775e8577df347a64db,social,84
87732658ba41d8775e8577df347a64db,unknown,3
87780f7c05ecd79791bde76af663db15,other_publicities,1
87780f7c05ecd79791bde76af663db15,social,14
87780f7c05ecd79791bde76af663db15,unknown,1
87d670b00a8db612286ba8419cf82e83,organic_search,1
87d670b00a8db612286ba8419cf82e83,paid_search,8
87d670b00a8db612286ba8419cf82e83,social,1
87e8cbe800fd79c7109fb24081c1c31d,direct_traffic,1
87e8cbe800fd79c7109fb24081c1c31d,email,2
87e8cbe800fd79c7109fb24081c1c31d,organic_search,1
87e8cbe800fd79c7109fb24081c1c31d,paid_search,3
87e8cbe800fd79c7109fb24081c1c31d,unknown,2
88740e65d5d6b056e0cda098e1ea6313,direct_traffic,3
88740e65d5d6b056e0cda098e1ea6313,display,1
88740e65d5d6b056e0cda098e1ea6313,email,1
88740e65d5d6b056e0cda098e1ea6313,organic_search,7
88740e65d5d6b056e0cda098e1ea6313,other,2
88740e65d5d6b056e0cda098e1ea6313,other_publicities,4
88740e65d5d6b056e0cda098e1ea6313,paid_search,4
88740e65d5d6b056e0cda098e1ea6313,referral,3
88740e65d5d6b056e0cda098e1ea6313,social,413
88740e65d5d6b056e0cda098e1ea6313,unknown,7
891b03aa737ba5655affab01b01435c2,organic_search,2
891b03aa737ba5655affab01b01435c2,paid_search,1
898cd726567d811ec9166b950696f511,organic_search,2
8999524db83541c7f1ad48906d5d4b86,referral,1
8a003712c92f483cef1dcb70635ebc7a,email,3
8a003712c92f483cef1dcb70635ebc7a,paid_search,2
8b1eeb056311220fd13bb7bae8ebe596,direct_traffic,1
8baedb6d46227facee694be5d82f2926,other,1
8ca8a42a9a8f1c60580ffacb121cce69,paid_search,1
8d25d9ae4ed5f78b8614b81350173e99,organic_search,1
8d25d9ae4ed5f78b8614b81350173e99,other_publicities,1
8d25d9ae4ed5f78b8614b81350173e99,paid_search,2
8d25d9ae4ed5f78b8614b81350173e99,social,1
8d25d9ae4ed5f78b8614b81350173e99,unknown,1
8d912d37229efff168ceba5d640cc4a1,other,1
8d912d37229efff168ceba5d640cc4a1,paid_search,1
8d912d37229efff168ceba5d640cc4a1,referral,1
8dcb4a581ceca6be2399a15de4d39048,unknown,1
8e198e412a2bd69038a26b35656e52a4,email,1
8e1f60cfb4a7def895d8baf0eec1394e,unknown,1
8e3b5d566a45e76ba85c3a2e34428668,unknown,1
8edd4451e41e482b32035dd8e8400ff4,unknown,1
8f08d2ef8b9aec2ec5118fbcf7f96f11,display,1
8f08d2ef8b9aec2ec5118fbcf7f96f11,organic_search,1
8f08d2ef8b9aec2ec5118fbcf7f96f11,unknown,1
8fd4f7a7c343f7d0d31ae5faf51e839d,paid_search,1
8ff57dffc365fcb5233232fff6e6bfd0,direct_traffic,1
8ff57dffc365fcb5233232fff6e6bfd0,organic_search,8
8ff57dffc365fcb5233232fff6e6bfd0,paid_search,2
8ff57dffc365fcb5233232fff6e6bfd0,referral,2
8ff57dffc365fcb5233232fff6e6bfd0,unknown,2
908dad5b22342480f5cc055b8dd55e7e,email,3
908dad5b22342480f5cc055b8dd55e7e,organic_search,1
908dad5b22342480f5cc055b8dd55e7e,other,1
908dad5b22342480f5cc055b8dd55e7e,other_publicities,1
908dad5b22342480f5cc055b8dd55e7e,referral,2
908dad5b22342480f5cc055b8dd55e7e,social,2
909e333f8f23574f93115bd3d402e202,direct_traffic,2
909e333f8f23574f93115bd3d402e202,email,2
909e333f8f23574f93115bd3d402e202,organic_search,13
909e333f8f23574f93115bd3d402e202,social,3
909e333f8f23574f93115bd3d402e202,unknown,3
90ab6406c7a390e1c8aed08045676a91,paid_search,1
90b8b59c5597af1c719d701bddb575f2,social,1
91dbdf987124ca09b297bd87f06b5e64,direct_traffic,1
91dbdf987124ca09b297bd87f06b5e64,display,1
91dbdf987124ca09b297bd87f06b5e64,email,1
91dbdf987124ca09b297bd87f06b5e64,organic_search,4
91dbdf987124ca09b297bd87f06b5e64,paid_search,4
91dbdf987124ca09b297bd87f06b5e64,referral,1
91dbdf987124ca09b297bd87f06b5e64,social,1
91dbdf987124ca09b297bd87f06b5e64,unknown,3
92bd5f77d493a36dac9bddb66d1b9dbf,direct_traffic,1
92bd5f77d493a36dac9bddb66d1b9dbf,organic_search,5
92bd5f77d493a36dac9bddb66d1b9dbf,social,1
92df13aefec1a7292f606a4c7d4187bf,email,1
94472cf01c2c1ec24e24f5b0f9ca24a3,unknown,1
9496ccbb759ca86ff2b76adb4f7672a6,unknown,1
966098efaef7a4d665be6b0cb617541b,direct_traffic,1
966098efaef7a4d665be6b0cb617541b,display,1
966098efaef7a4d665be6b0cb617541b,email,1
966098efaef7a4d665be6b0cb617541b,organic_search,6
966098efaef7a4d665be6b0cb617541b,other,1
966098efaef7a4d665be6b0cb617541b,paid_search,1
966098efaef7a4d665be6b0cb617541b,referral,1
966098efaef7a4d665be6b0cb617541b,social,1
966098efaef7a4d665be6b0cb617541b,unknown,3
97338d2165e7d6d9bc1348573a405642,direct_traffic,2
97338d2165e7d6d9bc1348573a405642,email,1
97338d2165e7d6d9bc1348573a405642,organic_search,2
97338d2165e7d6d9bc1348573a405642,other,1
97338d2165e7d6d9bc1348573a405642,referral,1
97338d2165e7d6d9bc1348573a405642,social,1
97338d2165e7d6d9bc1348573a405642,unknown,1
97418c38e0c00de56ce63171626fd554,display,1
97a12252ce4b852ea74f6d41d009a44b,organic_search,1
97f34946d127e73fb33c3d86ecca344c,unknown,1
984c5278c0a8e3c75e41b90def1f2611,unknown,1
984caf5cd6531beb94e435db458b7cc9,unknown,1
994afe8f6fe288d2be458c71f784ca56,organic_search,1
99b00c6e27db383d844d1763dbcbfe06,direct_traffic,10
99b00c6e27db383d844d1763dbcbfe06,organic_search,5
99b00c6e27db383d844d1763dbcbfe06,paid_search,1
99b00c6e27db383d844d1763dbcbfe06,unknown,1
9a26036e9f038f248693cb8a5a1f1ddc,unknown,1
9b106865e464b4ad89b1b626f2c2e1d7,social,1
9c0962a42379157493ed685d19844388,paid_search,1
9c19bf493fb017f18387b466e26d6c5d,unknown,1
9cc4d8fda1533429ac126a2ddf4ebf11,organic_search,2
9cc4d8fda1533429ac126a2ddf4ebf11,referral,1
9d252fc65f999fc52b49b27d69c09450,paid_search,1
9d72960ad2cfeaa46192fa3dba4e498e,unknown,1
9df372c20395ad99d9cb43dfd84e305f,email,4
9df372c20395ad99d9cb43dfd84e305f,referral,1
9ee0e215ccb1661015e983e9e476dd0b,paid_search,1
9fa37f5177115156b1814ffc237402a6,organic_search,3
9fa37f5177115156b1814ffc237402a6,paid_search,31
9fa37f5177115156b1814ffc237402a6,social,1
9fa37f5177115156b1814ffc237402a6,unknown,1
a0fbc0263cb98bdb0d72b9f9f283a172,direct_traffic,1
a0fbc0263cb98bdb0d72b9f9f283a172,organic_search,3
a0fbc0263cb98bdb0d72b9f9f283a172,other_publicities,1
a0fbc0263cb98bdb0d72b9f9f283a172,paid_search,28
a0fbc0263cb98bdb0d72b9f9f283a172,unknown,3
a11c4a4b078821ac00177f52c59d9990,display,1
a2e36e3b44b3b692ac65005125f04db9,social,1
a3c42430cd0c931fc07c918979d8baeb,unknown,1
a3d84321c2ae810ea876baffd7ae050d,organic_search,1
a41b8b7318c4f42dbb65c277861ca89d,unknown,1
a5155c8274e4b6d13fe0db420a60a287,unknown,1
a56671a54260a44923d32c2f08fad39c,direct_traffic,2
a56671a54260a44923d32c2f08fad39c,email,4
a56671a54260a44923d32c2f08fad39c,organic_search,9
a56671a54260a44923d32c2f08fad39c,other,1
a56671a54260a44923d32c2f08fad39c,other_publicities,1
a56671a54260a44923d32c2f08fad39c,paid_search,5
a56671a54260a44923d32c2f08fad39c,referral,2
a56671a54260a44923d32c2f08fad39c,unknown,1
a5f7caba65f90d45005f62cb85bced39,email,5
a5f7caba65f90d45005f62cb85bced39,other,1
a5f7caba65f90d45005f62cb85bced39,paid_search,2
a5f7caba65f90d45005f62cb85bced39,unknown,1
a623837d6a3000b3cd020295728e8252,direct_traffic,1
a623837d6a3000b3cd020295728e8252,paid_search,1
a623837d6a3000b3cd020295728e8252,unknown,1
a6ad0162dbe1182cd73e783d0ec1ffcf,display,1
a6ad0162dbe1182cd73e783d0ec1ffcf,paid_search,1
a6ad0162dbe1182cd73e783d0ec1ffcf,unknown,1
a6daba667aa785424adbf4ae4848f753,organic_search,2
a77dcf0bf420ced5e37baae9b5daffa4,social,9
a7982125ff7aa3b2054c6e44f9d28522,direct_traffic,10
a7982125ff7aa3b2054c6e44f9d28522,display,27
a7982125ff7aa3b2054c6e44f9d28522,email,3
a7982125ff7aa3b2054c6e44f9d28522,organic_search,91
a7982125ff7aa3b2054c6e44f9d28522,paid_search,11
a7982125ff7aa3b2054c6e44f9d28522,referral,6
a7982125ff7aa3b2054c6e44f9d28522,social,2
a7982125ff7aa3b2054c6e44f9d28522,unknown,6
a841af0f710cf7e340d0d43626d2e568,organic_search,1
a850a8a187e36cb07a8d06700d141993,unknown,1
a95c02568fa55326e1cd3c09207ec4d1,paid_search,1
aa6c941b72ed890d9c43511f94bafab2,email,1
aa6c941b72ed890d9c43511f94bafab2,paid_search,1
aa8af3ebe14831a7cd1b6d1383a03755,social,1
aa8af3ebe14831a7cd1b6d1383a03755,unknown,5
aab63be06a8939d2a0aefdc8d8c2fdf0,organic_search,1
aafc43d934a043b451b1dc5a61943a6b,direct_traffic,1
aafc43d934a043b451b1dc5a61943a6b,email,1
aafc43d934a043b451b1dc5a61943a6b,organic_search,5
aafc43d934a043b451b1dc5a61943a6b,paid_search,1
ac7971b81b76ddd7341f4e89e1eb911e,social,1
acd502dc52a068d7c4014af6d5dbcd11,email,2
acd502dc52a068d7c4014af6d5dbcd11,organic_search,1
acd502dc52a068d7c4014af6d5dbcd11,paid_search,1
acd502dc52a068d7c4014af6d5dbcd11,social,2
aeac92c0f5ae22a04ed3b746cce3a1b6,organic_search,6
afff7cfc8b8e50b09fa8840a9cecd5dc,unknown,1
b06203ae0aa50dc524712b1f59c85fc1,paid_search,1
b16779a74f2b20eb9a17a785519f63a0,display,1
b16779a74f2b20eb9a17a785519f63a0,email,2
b16779a74f2b20eb9a17a785519f63a0,organic_search,3
b16779a74f2b20eb9a17a785519f63a0,paid_search,3
b16779a74f2b20eb9a17a785519f63a0,social,2
b21580ecd6fb023c6cfc3e83123a5983,organic_search,1
b217afa2c1f4cb502423005639878f6d,organic_search,4
b217afa2c1f4cb502423005639878f6d,other_publicities,1
b217afa2c1f4cb502423005639878f6d,paid_search,17
b221554b9ec12f7efb490488a053e8dc,unknown,1
b226889aa1cb9f4efb3c18343b7f07c0,email,2
b250fcac4a31f0677417f892ef87f02d,email,1
b2d69a58fe781b4a116be5368be17353,email,1
b2d69a58fe781b4a116be5368be17353,organic_search,1
b2f889d0e09c93c7cf240beef08ecdef,email,1
b3346ddd5d7b2edda306d8f531e58660,unknown,3
b34c567bf9cfa6ddc40b5b0d2d9c5bc7,unknown,1
b360f694e319be64b87987476137d1a2,unknown,1
b48ec5f3b04e9068441002a19df93c6c,direct_traffic,7
b48ec5f3b04e9068441002a19df93c6c,organic_search,38
b48ec5f3b04e9068441002a19df93c6c,paid_search,4
b48ec5f3b04e9068441002a19df93c6c,referral,2
b4b13997af4a7b7cf940ca44c88086a3,paid_search,1
b51b5a040fd76d72567c599481147956,email,1
b51b5a040fd76d72567c599481147956,organic_search,3
b51b5a040fd76d72567c599481147956,paid_search,1
b52be9379d67e7fbf3734111625cc017,direct_traffic,1
b52be9379d67e7fbf3734111625cc017,unknown,1
b55934770d56da868c9ae444e313caa4,social,1
b5740085c06d098b773bfb41b7122229,direct_traffic,1
b6168f7cc29e9a2b6d9e82df0e668a87,organic_search,1
b634a925e3768734c5b7b2325c88a082,unknown,1
b649e8f33e9c3b38af415a395a446552,paid_search,4
b6885f18d203a61176418c1fb3764815,email,1
b6885f18d203a61176418c1fb3764815,organic_search,15
b6885f18d203a61176418c1fb3764815,other_publicities,1
b6885f18d203a61176418c1fb3764815,paid_search,48
b6885f18d203a61176418c1fb3764815,unknown,2
b6cd08ac77c501fd6857f7916d2c24f3,direct_traffic,5
b6cd08ac77c501fd6857f7916d2c24f3,email,8
b6cd08ac77c501fd6857f7916d2c24f3,organic_search,7
b6cd08ac77c501fd6857f7916d2c24f3,referral,2
b6cd08ac77c501fd6857f7916d2c24f3,social,1
b76ef37428e6799c421989521c0e5077,direct_traffic,25
b76ef37428e6799c421989521c0e5077,display,3
b76ef37428e6799c421989521c0e5077,email,3
b76ef37428e6799c421989521c0e5077,organic_search,116
b76ef37428e6799c421989521c0e5077,other,2
b76ef37428e6799c421989521c0e5077,other_publicities,4
b76ef37428e6799c421989521c0e5077,paid_search,81
b76ef37428e6799c421989521c0e5077,referral,8
b76ef37428e6799c421989521c0e5077,social,13
b76ef37428e6799c421989521c0e5077,unknown,657
b817df3a69949ef27ed885bfcbfd5125,organic_search,3
b817df3a69949ef27ed885bfcbfd5125,unknown,1
b8cc49b19db5de8ec30f938aa3d916a9,email,1
b8cc49b19db5de8ec30f938aa3d916a9,organic_search,1
b8cc49b19db5de8ec30f938aa3d916a9,paid_search,1
b91e936ef19215572bb05977faae1d85,unknown,1
bdaeb752e5c3caa215ebe04c61e22325,direct_traffic,2
bdaeb752e5c3caa215ebe04c61e22325,organic_search,12
bdaeb752e5c3caa215ebe04c61e22325,paid_search,6
bdaeb752e5c3caa215ebe04c61e22325,unknown,1
bddebc4f4d44106c427bd00695840e64,direct_traffic,1
bddebc4f4d44106c427bd00695840e64,display,1
bddebc4f4d44106c427bd00695840e64,email,19
bddebc4f4d44106c427bd00695840e64,organic_search,1
bddebc4f4d44106c427bd00695840e64,other,2
bddebc4f4d44106c427bd00695840e64,other_publicities,1
bddebc4f4d44106c427bd00695840e64,paid_search,3
bddebc4f4d44106c427bd00695840e64,referral,1
bddebc4f4d44106c427bd00695840e64,unknown,3
be7f31219be243061a39a4a158898688,email,1
bfd05fa9f9fe2aedee539951a84f2aaf,display,1
bfd05fa9f9fe2aedee539951a84f2aaf,paid_search,11
bfd05fa9f9fe2aedee539951a84f2aaf,unknown,1
c016fd3539eb32d58ae4dca01b4a2061,display,1
c05f0fd41e79d7811221253e0d4eadc8,direct_traffic,2
c05f0fd41e79d7811221253e0d4eadc8,organic_search,4
c05f0fd41e79d7811221253e0d4eadc8,other_publicities,3
c05f0fd41e79d7811221253e0d4eadc8,referral,1
c05f0fd41e79d7811221253e0d4eadc8,unknown,3
c0f9e439226ea0373a7e3c0dfe71e4f9,organic_search,1
c0f9e439226ea0373a7e3c0dfe71e4f9,social,1
c0fa54bbdd331f215aa84b4dd86d7255,direct_traffic,2
c0fa54bbdd331f215aa84b4dd86d7255,organic_search,1
c0fb5b3c854a4b30334892c71faa13c2,paid_search,1
c0fb5b3c854a4b30334892c71faa13c2,unknown,2
c12c73f22a34ac35f2c45f74b55402b0,paid_search,1
c12c73f22a34ac35f2c45f74b55402b0,unknown,1
c1dbbbd410e1721a1932b550fdcef09b,organic_search,1
c2826f1fb1ca7c1b7c7b63c1018b8ba5,unknown,1
c2f7f172d3275d27cba772ab70ac3052,organic_search,8
c2f7f172d3275d27cba772ab70ac3052,social,2
c2fbb52ea85264169ad5109ee7775d06,direct_traffic,1
c30d0b4337fd05444a3fe502562508d1,direct_traffic,1
c30d0b4337fd05444a3fe502562508d1,email,7
c30d0b4337fd05444a3fe502562508d1,organic_search,3
c35447dcd1a50b2e2ee3184be602b597,organic_search,2
c35447dcd1a50b2e2ee3184be602b597,social,13
c39dcc27f640ca6303e0b82341c871c8,paid_search,1
c494978688ccf66ad9fad3d6a3338c22,direct_traffic,1
c494978688ccf66ad9fad3d6a3338c22,email,1
c494978688ccf66ad9fad3d6a3338c22,organic_search,3
c494978688ccf66ad9fad3d6a3338c22,paid_search,2
c494978688ccf66ad9fad3d6a3338c22,referral,2
c494978688ccf66ad9fad3d6a3338c22,social,2
c5516085d771ceb51e07f0a17b337bd7,organic_search,1
c555aa36478386fdf85a2d0ca5cd0ff8,direct_traffic,1
c555aa36478386fdf85a2d0ca5cd0ff8,email,4
c555aa36478386fdf85a2d0ca5cd0ff8,organic_search,4
c555aa36478386fdf85a2d0ca5cd0ff8,other,1
c555aa36478386fdf85a2d0ca5cd0ff8,paid_search,1
c555aa36478386fdf85a2d0ca5cd0ff8,referral,3
c555aa36478386fdf85a2d0ca5cd0ff8,unknown,23
c6f28f804cf6330e6de735ef6e6fe95c,display,1
c6f28f804cf6330e6de735ef6e6fe95c,organic_search,5
c6f28f804cf6330e6de735ef6e6fe95c,paid_search,3
c6f28f804cf6330e6de735ef6e6fe95c,social,1
c6f28f804cf6330e6de735ef6e6fe95c,unknown,2
c70eb6fb5bd6e939b0d5ef32f21f61e8,direct_traffic,9
c70eb6fb5bd6e939b0d5ef32f21f61e8,organic_search,2
c70eb6fb5bd6e939b0d5ef32f21f61e8,paid_search,1
c70eb6fb5bd6e939b0d5ef32f21f61e8,referral,4
c70eb6fb5bd6e939b0d5ef32f21f61e8,unknown,3
c754e5846c791d26b1c34070c41adf6e,other,9
c754e5846c791d26b1c34070c41adf6e,paid_search,1
c77d415d635d56706858140ae4354e45,organic_search,1
c797693346e9dcf3275d3e40bc3ddc1d,organic_search,2
c79bafc4a099ff23e3bab1534797fb45,organic_search,1
c79bafc4a099ff23e3bab1534797fb45,paid_search,17
c8d7b5ac22b15ae22e689d1227db8d96,paid_search,1
c9d51cd2248b6329851dea905f8f1fac,organic_search,1
ca2cd580bff13775c778f128c7db2b41,social,1
caef563a428392ddc7807d2a529413b9,direct_traffic,2
caef563a428392ddc7807d2a529413b9,organic_search,3
caef563a428392ddc7807d2a529413b9,referral,1
caef563a428392ddc7807d2a529413b9,social,1
cb049134a163b197ad8f8df03af26d63,organic_search,1
cb049134a163b197ad8f8df03af26d63,social,1
cb15e297b291d8ef88f2f477defaab2d,unknown,1
cc99b45713ce89a0a569e36be200e8ca,unknown,1
ce1542c96eaf50155d494300c7bfceb3,paid_search,1
ce1a65abd0973638f1c887a6efcfa82d,direct_traffic,46
ce1a65abd0973638f1c887a6efcfa82d,display,6
ce1a65abd0973638f1c887a6efcfa82d,email,8
ce1a65abd0973638f1c887a6efcfa82d,organic_search,232
ce1a65abd0973638f1c887a6efcfa82d,other,2
ce1a65abd0973638f1c887a6efcfa82d,other_publicities,2
ce1a65abd0973638f1c887a6efcfa82d,paid_search,51
ce1a65abd0973638f1c887a6efcfa82d,referral,18
ce1a65abd0973638f1c887a6efcfa82d,social,15
ce1a65abd0973638f1c887a6efcfa82d,unknown,14
ce7bafe02f8fb1a3f15f52a9c239d0ef,direct_traffic,1
ce7bafe02f8fb1a3f15f52a9c239d0ef,email,3
ce7bafe02f8fb1a3f15f52a9c239d0ef,organic_search,3
ce7bafe02f8fb1a3f15f52a9c239d0ef,referral,1
ce7bafe02f8fb1a3f15f52a9c239d0ef,unknown,1
cf747f07a385ddb157f79df52898ab14,direct_traffic,1
cf747f07a385ddb157f79df52898ab14,email,3
cf747f07a385ddb157f79df52898ab14,organic_search,1
cf747f07a385ddb157f79df52898ab14,other,1
cf747f07a385ddb157f79df52898ab14,paid_search,1
cff78f40e6cdb80bb902d9a978eb4a76,paid_search,1
d0543cbdeb8df2ae60e7057a63bd5d39,social,1
d1905a1a023dc637956eff9364c5765e,paid_search,1
d1bad8bf984bd4d7ee08f814ca589897,other_publicities,1
d1bad8bf984bd4d7ee08f814ca589897,paid_search,12
d1bad8bf984bd4d7ee08f814ca589897,referral,1
d1c953566a3133574fc8e3f7bc1c126b,direct_traffic,1
d1c953566a3133574fc8e3f7bc1c126b,organic_search,2
d1da19204d3ed40c6476ad7498fb3e8b,unknown,1
d27094ded8d5242d4d2ba9d7e5f176b4,unknown,1
d28554990d8c5273fedfde51f1f8a59d,email,1
d28554990d8c5273fedfde51f1f8a59d,paid_search,3
d28554990d8c5273fedfde51f1f8a59d,referral,1
d28554990d8c5273fedfde51f1f8a59d,unknown,1
d387e61aff60919eae0a5ef1773db0db,unknown,1
d41d8cd98f00b204e9800998ecf8427e,unknown,4
d45d558f0daeecf3cccdffe3c59684aa,display,1
d45d558f0daeecf3cccdffe3c59684aa,email,17
d45d558f0daeecf3cccdffe3c59684aa,organic_search,3
d45d558f0daeecf3cccdffe3c59684aa,other,4
d45d558f0daeecf3cccdffe3c59684aa,paid_search,1
d45d558f0daeecf3cccdffe3c59684aa,referral,5
d45d558f0daeecf3cccdffe3c59684aa,unknown,1
d498d8fea0c0458bf3553775a60e66ec,unknown,1
d4d53713e4dab118111608c998bd6185,social,1
d51b0d02f063ba1d053db6d97226eec3,email,2
d5559420f79579b9aa701a202c4bc7eb,unknown,1
d56c0ae91aedcc9cfeef770826b73ec8,social,1
d662cbb2406577ba48384119fd62ac14,social,1
d7549bc9744c53d31a4a1abc7fb7b5ee,email,2
d7549bc9744c53d31a4a1abc7fb7b5ee,organic_search,3
d7549bc9744c53d31a4a1abc7fb7b5ee,referral,1
d7549bc9744c53d31a4a1abc7fb7b5ee,social,1
d7549bc9744c53d31a4a1abc7fb7b5ee,unknown,1
d75a2371281f42d607be43b08bd74905,direct_traffic,2
d75a2371281f42d607be43b08bd74905,email,2
d75a2371281f42d607be43b08bd74905,organic_search,1
d823616cbcb84fff516db22f366caaa5,organic_search,1
d823616cbcb84fff516db22f366caaa5,paid_search,5
d83b0d0e48c8447d1d5507a44027a955,direct_traffic,2
d83b0d0e48c8447d1d5507a44027a955,display,1
d83b0d0e48c8447d1d5507a44027a955,email,2
d83b0d0e48c8447d1d5507a44027a955,organic_search,15
d83b0d0e48c8447d1d5507a44027a955,other_publicities,1
d83b0d0e48c8447d1d5507a44027a955,paid_search,7
d83b0d0e48c8447d1d5507a44027a955,referral,2
d83b0d0e48c8447d1d5507a44027a955,social,1
d83b0d0e48c8447d1d5507a44027a955,unknown,3
d8a14bb9ac08a36af5e3221b224966ba,paid_search,1
da14b7e2eb0d1eecf65abbd05a31c87d,direct_traffic,3
da14b7e2eb0d1eecf65abbd05a31c87d,display,1
da14b7e2eb0d1eecf65abbd05a31c87d,email,7
da14b7e2eb0d1eecf65abbd05a31c87d,organic_search,5
da14b7e2eb0d1eecf65abbd05a31c87d,other_publicities,1
